FEATURE_ID,FEATURE_NAME,FEATURE_CLASS,STATE_ALPHA,STATE_NUMERIC,COUNTY_NAME,COUNTY_NUMERIC,PRIM_LAT_DEC,PRIM_LONG_DEC,ELEV_IN_M,ELEV_IN_FT,MAP_NAME,DATE_CREATED,DATE_EDITED,DESCRIPTION,HISTORY
1527972,West Fork Silesia Creek,Stream,WA,53,Whatcom,73,48.9781833,-121.5859724,728,2388,Mount Sefrit,9/10/1979,,Heads in the Skagit Range and flows N to Silesia Creek 17 miles NE of Mount Baker.,
1526046,Snowking Lake,Lake,WA,53,Skagit,57,48.42486,-121.2620848,1361,4465,Snowking Mountain,9/10/1979,6/28/2011,One of four lakes known as Found Lakes.,
1526091,Soda Springs,Spring,WA,53,Jefferson,31,47.7446856,-123.2008978,626,2054,The Brothers,9/10/1979,4/19/2011,"In Olympic National Park, in the Dosewallips River valley, 24.1 km (15 mi) WNW of Brinnon.",
1526098,Sol Duc Falls,Falls,WA,53,Clallam,9,47.9506422,-123.815197,595,1952,Bogachiel Peak,12/31/1992,,"Slong the Sol Duc River, 4.3 km (2.7 mi) SE of Sol Duc Hot Springs and 5/9 km (3.4 mi) NW of Bogachiel Peak.",
1526099,Sol Duc Lake,Lake,WA,53,Clallam,9,47.9263109,-123.7814975,1123,3684,Bogachiel Peak,12/31/1992,6/28/2011,"Largest lake in the Seven Lakes Basin, 2.4 km (1.5 mi) N of Bogachiel Peak and 8 km (5 mi) SE of Sol Duc Hot Springs.",
1526100,Sol Duc Park,Flat,WA,53,Clallam,9,47.9109209,-123.7276935,1372,4501,Mount Carrie,12/31/1992,,4.8 km (3 mi) S of Mount Appleton and 6.4 km (4 mi) WNW of Mount Carrie.,
1526102,Sol Duc River,Stream,WA,53,Clallam,9,47.9139633,-124.5418778,9,30,Quillayute Prairie,12/31/1992,,"Flows NW 85 km (53 mi), then SW to join the Bogachiel River to form the Quillayute River, 6.9 km (4.3 mi) E of La Push.",
1526104,Sol Duc Valley,Valley,WA,53,Clallam,9,47.9581314,-124.4513215,61,200,Forks,12/31/1992,,"Trends WSW along the Sol Duc River to open out, 5.9 km (3.7 mi) WSW of Forks.",
1526111,Tsoo-Yess River,Stream,WA,53,Clallam,9,48.3265255,-124.6604061,0,0,Makah Bay,9/10/1979,3/18/2014,"Approx. 14.5 mi. long; flows generally W then NW onto the Makah Indian Reservation to enter the Pacific Ocean at Makah Bay; Tps. 32-33N, Rgs 14-15W, Willamette Meridian",
1526148,South Fork Mouse Creek,Stream,WA,53,Skamania,59,45.8420605,-121.8364688,521,1709,Big Huckleberry Mountain,9/10/1979,,"Heads on the SW slope of Big Huckleberry Mountain, flows W to Mouse Creek 6.6 k (4.1 mi) NE of Stabler.",
1526198,South Fork Gale Creek,Stream,WA,53,Pierce,53,47.061492,-121.9998323,431,1414,Old Baldy Mountain,9/10/1979,,"Flows N to Gale Creek, 4.8 km (3 mi) SE of Carbonado and 9.9 km (6.1 mi) N of Old Baldy Mountain.",
1526200,South Fork Goldsborough Creek,Stream,WA,53,Mason,45,47.2050935,-123.2279321,69,226,Shelton Valley,9/10/1979,,Heads in Panhandle Lake and flows NE to join North Fork Goldsborough Creek to form Goldsborough Creek 2.4 km (1.5 mi) S of Dayton and 9.6 km (6 mi) W of Shelton.  (US-T121),
1526229,South Fork Pine Creek,Stream,WA,53,Okanogan,47,48.593207,-119.5622809,424,1391,Riverside,9/10/1979,,Heads in Mud Lake and flows E to join the North Fork to form Pine Creek 9 miles E of Conconully.,
1526255,South Fork Sol Duc River,Stream,WA,53,Clallam,9,48.0392513,-123.954647,329,1079,Mount Muller,12/31/1992,,"Heads on the W slope of Pine Mountain, flows N to the Sol Duc River, 4.5 km (2.8 mi) SW of Fairholm and 6.4 m (4 mi) SSE of Mount Muller.",
1526378,Spirit Lake Forest Camp (historical),Locale,WA,53,Skamania,59,46.2662216,-122.1575963,1040,3412,Spirit Lake West,9/10/1979,5/20/2011,,"The feature was destroyed in the pyroclastic flow resulting from the eruption of Mount Saint Helens (q.v.) on May 18, 1980."
1526379,Spirit Lake Lodge (historical),Building,WA,53,Skamania,59,46.2642768,-122.1803749,1086,3563,Spirit Lake West,9/10/1979,5/20/2011,,"The feature was destroyed in the pyroclastic flow resulting from the eruption of Mount Saint Helens (q.v.) on May 18, 1980."
1526422,Ira Spring Mountain,Summit,WA,53,Snohomish,61,48.110816,-121.349811,1749,5738,Sloan Peak,9/10/1979,12/17/2012,"Located in Mount Baker-Snoqualmie National Forest/Glacier Peak Wilderness, 3.2 km (2 mi) northeast of Bedal, 4 km (2.5 mi) south-southeast of Mount Pugh; Sec 2, T30N, R11E, Willamette Meridian","Named for Ira Spring (1918-2003), noted Pacific Northwest photographer, author, hiker, and wilderness advocate"
1526426,Sprite Lake,Lake,WA,53,Chelan,7,47.4788475,-120.7945232,2142,7027,Enchantment Lakes,9/10/1979,6/28/2011,E of Perfection Lake and 23 mi WNW of Wenatchee,
1526447,Kloochman Butte,Summit,WA,53,Clark,11,45.771781,-122.2770363,774,2539,Dole,12/31/1992,,"Located 5.8 km (3.6 mi) south of the junction of Copper Creek and East Fork Lewis River, 4.6 km (2.9 mi) west-northwest of Silver Star Mountain.","Kloochman is a Nootka and Salish word meaning ""woman"".  Two proposals to change the name Squaw Butte were submitted and considered by the U.S. Board on Geographic Names (USBGN). The BGN rejected a proposal for the name Chinook Ridge in favor of Kloochman Butte."
1526451,Aspen Creek,Stream,WA,53,Stevens,65,48.4924043,-117.6727481,732,2402,Cliff Ridge,9/10/1979,6/2/2006,"Heads 1.1 km (0.7 mi) west-southwest of the south end of Twin Lakes, flows southwest then south to enter the Pend Oreille River, 3.2 km (2 mi) west of Blacktail Mountain.",Named for the aspen trees found along the stream.
1526480,Staehly Mountain,Summit,WA,53,Ferry,19,48.4723958,-118.2430542,1014,3327,Rice,12/31/1992,,W of Franklin D. Roosevelt Lake and 16.1 km (10 mi) NW of Inchelium.,Named for a family named Staehly who homesteaded in the area around 1900.
1526580,Stolzenburg Mountain,Summit,WA,53,Clallam,9,48.1806307,-124.4077199,650,2133,Hoko Falls,9/10/1979,9/22/2006,"Located 7.2 km (4.5 mi) northeast of Dickey Lake, 24 km (15 mi) north of the community of Forks.",Named for the family of Herman Stolzenburg who homesteaded in the area in the 1890s.
1526586,Stonesthrow Lake,Lake,WA,53,Kittitas,37,47.3794195,-121.3280803,1348,4423,Chikamin Peak,12/31/1992,6/28/2011,"On the E slope of Mount Margaret, 0.3 km (0.2 mi) E of Margaret Lake and 3.2 km (2 mi) E of Keechelus Lake.",
1526614,Strait of Juan de Fuca,Channel,WA,53,Clallam,9,48.2000892,-123.5726911,0,0,Angeles Point,9/10/1979,9/24/2014,"Extends east from the Pacific Ocean between Vancouver Island, Canada, and the Olympic Peninsula, Washington, to Haro Strait, San Juan Channel, Rosario Strait, and Puget Sound; its Pacific Ocean boundary is formed by a line between Cape Flattery - Tatoosh Island, Washington, and Carmanah Point (Vancouver Island), British Columbia; its north boundary follows the shoreline of Vancouver Island to Gonzales Point, then follows a continuous line east to Seabird Point (Discovery Island), British Columbia; Cattle Point (San Juan Island), Washington; Iceberg Point (Lopez Island); Point Colville (Lopez Island); and then to Rosario Head (Fidalgo Island); the eastern boundary is a continuous line extending south from Rosario Head along Whidbey Island to Point Partridge and south to Point Wilson (Quimper Peninsula); the Washington mainland forms the southern boundary of the strait.",Named in 1788 by the English Captain John Meares of the ship Felice for the Greek sailor who claimed to have gone on a voyage with Spanish Explorers in 1592 to seek the fabled Straits of Anian.
1526646,Studebaker Creek,Stream,WA,53,Skamania,59,46.2467363,-122.2522116,911,2989,Goat Mountain,9/10/1979,7/21/2011,,Stream has changed course due to the eruption of Mount Saint Helens in 1980.
1526653,Sturgeon Rock,Summit,WA,53,Skamania,59,45.7483333,-122.2477778,1271,4170,Larch Mountain,9/10/1979,11/6/2012,"Located 0.8 km (0.5 mi) W of Silver Star Mountain, (14 mi) E of Battle Ground.",Named for the summitÆs resemblance to the back of a sturgeon
1526685,Sullivan Pond,Lake,WA,53,Okanogan,47,48.5195607,-120.1455955,857,2812,Lewis Butte,12/31/1992,6/28/2011,5.3 km (3.3 mi) SW of Ramsey Peak.,
1526704,Sumas River,Stream,WA,53,,,49.1415154,-122.1207039,6,20,Unknown,12/31/1992,12/9/2010,"Heads W of Sumas Mountain, flows N into British Columbia, Canada, to the Fraser River, 4.8 km (3 mi) NW of Greendale, British Columbia.",
1526765,Sunrise Peak,Summit,WA,53,Okanogan,47,48.7306972,-120.3734308,2471,8107,Sweetgrass Butte,12/31/1992,,3.5 km (2.2 mi) N of McLeod Mountain.,
1526843,Blewett Pass,Gap,WA,53,Chelan,7,47.3354012,-120.5789662,1257,4124,Blewett Pass,12/31/1992,,"In the Wenatchee Mountains, 2.7 km (1.7 mi) N of Diamond Head.",
1526878,Sylvester Creek,Stream,WA,53,Skagit,57,48.6053905,-121.9998718,264,866,Hamilton,9/10/1979,,Flows S to the South Fork Nooksack River 12.5 miles NE of Sedro-Woolley.,
1526979,Temple Lake,Lake,WA,53,Chelan,7,47.4847579,-120.7789494,2095,6873,Enchantment Lakes,9/10/1979,6/28/2011,1 mi ENE of Inspiration Lake 6 mi E of Mount Stuart,
1526990,Tonasket Mountain,Summit,WA,53,Ferry,19,48.8135056,-118.4722396,1739,5705,Mount Leona,9/10/1979,,12.9 km (8 mi) SE of Curlew.,"Named for Joseph Tonasket (1825-1893), Chief of the Colville Tribe."
1527025,The Boot (historical),Ridge,WA,53,Skamania,59,46.2031659,-122.1881519,1833,6014,Mount Saint Helens,9/10/1979,9/6/2011,,Destroyed by the 1908 Mount Saint Helens eruption.
1527035,The Great Bend,Bend,WA,53,Mason,45,47.3662042,-123.1193213,0,0,Union,9/10/1979,,"In Hood Canal, around Bald Point, E of Potlatch.",
1527036,The Horseman,Summit,WA,53,Skagit,57,48.6373489,-121.1545644,2442,8012,Diablo Dam,9/10/1979,,"In North Cascades National Park, in the North Cascades, 1.3 km (0.8 mi) WNW of Snowfield Peak.",
1527052,The Needle,Pillar,WA,53,Whatcom,73,48.6455556,-121.1569444,2399,7871,Diablo Dam,9/10/1979,1/30/2009,"Located in North Cascades National Park, on the west slope of Neve Glacier, 8 km (5 mi) south-southwest of Diablo Dam.",
1527215,Tiger Mountain,Summit,WA,53,King,33,47.4884351,-121.9473381,909,2982,Hobart,9/10/1979,,8 km (5 mi) SE of Issaquah and 10.5 km (6.5 mi) SW of Snoqualmie.,
1527238,Timberline Campground (historical),Locale,WA,53,Skamania,59,46.2253884,-122.1598179,1329,4360,Mount Saint Helens,9/10/1979,5/20/2011,,"The feature was destroyed in the pyroclastic flow resulting from the eruption of Mount Saint Helens (q.v.) on May 18, 1980."
1527274,Lake Toke Tie,Lake,WA,53,Skamania,59,45.9918048,-121.7900665,1432,4698,Gifford Peak,9/10/1979,6/28/2011,1.6 km (1 mi) NE of Gifford Peak and 22.4 km (13.9 mi) NE of Stabler.,
1527295,Tombstone Lake,Lake,WA,53,Skamania,59,45.9814445,-121.7933471,1389,4557,Gifford Peak,9/10/1979,6/28/2011,0.97 km (0.6 mi) E of Gifford Peak and 21.4 km (13.3 mi) NE of Stabler.,
1527302,Tonasket Creek,Stream,WA,53,Ferry,19,48.855726,-118.6055818,575,1886,Malo,9/10/1979,,"Flows NW to Curlew Creek, 3.2 km (2 mi) SSW of Curlew.","Named for Joseph Tonasket (1825-1893), Chief of the Colville Tribe."
1527315,Toroda Creek,Stream,WA,53,Okanogan,47,48.9437826,-118.7597583,570,1870,Toroda,9/10/1979,,"Heads in Moccasin Lake, flows NE to the Kettle River, 0.48 km (0.3 mi) NE of Toroda.",
1517818,Mount Claywood,Summit,WA,53,Jefferson,31,47.8006452,-123.369899,2053,6735,Wellesley Peak,9/10/1979,,"Located in Olympic National Park in north central Jefferson County, at the head of Lost River 24 km (15 mi) E of Mount Olympus.","Named in 1885 by Lieutenent Joseph P O'Neil as Mount Clay Wood in honor of Colonel H Clay Wood, assistant adjutant general, Department of the Columbia, who signed the orders for Oneil's 1885 exploration of the Olympic Mountains. (US-T131/1985/Place Names of WA, p195)"
1517879,Sunny Creek,Stream,WA,53,Okanogan,47,48.9234861,-119.932585,1691,5548,Horseshoe Basin,12/31/1992,,"heads on N slope of Pick Peak, flows S to Middle Fork Toats Coulee Creek 6.1 km (3.8 mi) S of Horseshoe Basin and 37 km (23 mi) W of Oroville.",
1517940,Coldwater Creek,Stream,WA,53,Skamania,59,46.2833545,-122.2936034,671,2201,Elk Rock,12/31/1992,7/25/2011,New stream coordinates after Mount Saint Helens eruption.,
1517962,Coleman Weed Patch,Flat,WA,53,Lewis,41,46.5956652,-122.0581557,1070,3510,Kiona Peak,12/31/1992,,4.2 km (2.6 mi) NW of Kona Peak.,
1518001,Conconully Lake,Reservoir,WA,53,Okanogan,47,48.5582043,-119.7461782,708,2323,Conconully East,9/10/1979,5/20/2011,This feature is separate from Conconully Reservoir.,
1518002,Conconully Reservoir,Reservoir,WA,53,Okanogan,47,48.5449272,-119.7512093,697,2287,Conconully West,9/10/1979,8/21/2014,This feature is separate from Conconully Lake.,
1518048,Coon Creek,Stream,WA,53,Chelan,7,48.3790216,-120.8073261,440,1444,McGregor Mountain,9/10/1979,3/13/2009,"In North Cascades National Park/Lake Chelan National Recreation Area/Stephen Mather Wilderness, heads 0.6 km (0.4 mi) SW of McGregor Mountain, flows SW then SE to enter the Stehekin River.","In March 2009, the Board on Geographic Names (BGN) considered and rejected proposals to change the name of this stream, to either Howard Creek or McComb Creek. The name Howard Creek is approved for State use by the Washington Board on Geographic Names."
1518050,Coon Lake,Lake,WA,53,Chelan,7,48.3886007,-120.8334497,666,2185,McGregor Mountain,9/10/1979,6/28/2011,"In North Cascades National Park/Lake Chelan National Recreation Area/Stephen Mather Wilderness, 3.2 km (2 mi) SW of McGregor Mountain.","In March 2009, the Board on Geographic Names (BGN) considered and rejected proposals to change the name of this lake, to either Howard Lake or McComb Lake.  The name Howard Lake is approved for State use by the Washington Board on Geographic Names."
1518114,Cornstalk Creek,Stream,WA,53,Ferry,19,48.2732237,-118.2577728,532,1745,Moon Mountain,9/10/1979,,Flows SE to Stranger Creek 6.4 km (4 mi) SW of Inchelium.,
1518119,Corral Creek,Stream,WA,53,Kittitas,37,47.2915072,-121.0086969,814,2671,Cle Elum Lake,12/31/1992,,"Heads on the S slope of Hex Mountain, flows SE to the West ork Teanaway river, 5.4 km (3.4 mi) NE of Lakedale and 7 km (4.4 mi) E of Cle Elum Lake.",
1518192,Cougar Spit,Bar,WA,53,Mason,45,47.4080556,-123.1072222,2,7,Lilliwaup,9/10/1979,7/19/2007,"Located along the E shore of Hood Canal, 2.1 km (1.3 mi) NNE of Musqueti Point, 1.1 km (0.7 mi) SSW of Red Bluff.  This name was formerly applied to another point 0.8 km (0.5 mi) further to the south-southwest; the application was corrected by a decision of the Board on Geographic Names (BGN) in 2007.",Named for a cougar spotted at the site in the early 1900Æs
1518215,Cow Creek,Stream,WA,53,Okanogan,47,48.5823671,-120.2550895,878,2881,Rendevous Mountain,12/31/1992,,"Heads on the E slope of Rendevous Mountain, flows E to Cub Creek, 11.2 km (6.9 mi) E of Mazama.",
1518300,Crazy Cow Creek,Stream,WA,53,Okanogan,47,48.8707076,-119.7750786,1093,3586,Duncan Ridge,9/10/1979,,Flows E to North Fork Toats Coulee Creek 11.3 km (7 mi) NW of Loomis.,
1518440,Cutthroat Peak,Pillar,WA,53,Chelan,7,48.5262472,-120.7031603,2422,7946,Washington Pass,9/10/1979,,"In the Cascade Range, 1.3 km (0.8 mi) NNE of Whistler Mountain.",
1518541,Dead Horse Creek,Stream,WA,53,Whatcom,73,48.9037351,-121.8395881,396,1299,Bearpaw Mountain,12/31/1992,,Trends north to the North Fork Nooksack River near Mount Baker.,
1518620,Deer Creek,Stream,WA,53,Skagit,57,48.6101118,-122.0945975,160,525,Lyman,9/10/1979,,Flow N to Plumbago Creek 9.5 miles NE of Sedro-Woolley.,"Prior to 1981 Board on Geographic Names (BGN) decision, this name applied to another stream, located approx. 1 mi further to the north (now named Roaring Creek)."
1518694,Devils Backbone,Ridge,WA,53,Skamania,59,46.0690001,-122.1848158,369,1211,Mount Mitchell,9/10/1979,,"On the N shore of Swif Reservoir, 12.9 km (8 mi) S of Mount Saint Helens and 59 km (37 mi) E of Longview.",
1518764,Mount Dickerman,Summit,WA,53,Snohomish,61,48.0687185,-121.4703916,1746,5728,Bedal,9/10/1979,,"In the Cascade Mountains, 3.8 km (2.4 mi) NW of Monte Cristo Lake and 6.4 km (4 mi) SW of Bedel.",
1518769,Dickey Lake,Lake,WA,53,Clallam,9,48.110755,-124.5077465,60,197,Dickey Lake,9/10/1979,6/28/2011,"Drains into the West Fork Dickey River, 5 mi E of Ozette Lake.",Originally an Indian name spelled Dickodochtedar
1518867,Donnybrook Forest Camp (historical),Locale,WA,53,Skamania,59,46.269833,-122.1248173,1040,3412,Spirit Lake East,9/10/1979,5/20/2011,,"The feature was destroyed in the pyroclastic flow resulting from the eruption of Mount Saint Helens (q.v.) on May 18, 1980."
1518978,Dry Run Creek,Stream,WA,53,Mason,45,47.1003719,-123.4451603,48,157,Elma,9/10/1979,,Flows SW to East Fork Satsop River 10.4 km (6.5 mi) N of Elma.  (US-T121),
1518984,Duck Creek,Stream,WA,53,Grays Harbor,27,47.387304,-124.3262975,0,0,Tunnel Island,9/10/1979,,Flows W to the Pacific Ocean 5 km (3.1 mi) NW of Taholah.  (US-T121),
1519135,East Nooksack Glacier,Glacier,WA,53,Whatcom,73,48.8285645,-121.5644583,1567,5141,Mount Shuksan,9/10/1979,6/28/2011,"In North Cascades National Park, on the N slope of Jagged Ridge, E slope of Mount Suksan, 4 km (2.5 mi) SE of Price Lake.",
1528116,Wicky Creek,Stream,WA,53,Skamania,59,46.0603676,-121.5504169,729,2392,Trout Lake,9/10/1979,2/7/2011,Flows S into the White Salmon River,
1528129,Wildcat Cove,Bay,WA,53,Mason,45,47.1525957,-123.0207031,0,0,Shelton,9/10/1979,,On S shore of Little Skookum Inlet W of Kamilche Point and 5.4 miles SE of Shelton.,
1528155,Wilkeson Creek,Stream,WA,53,Pierce,53,47.135102,-122.0773352,140,459,Buckley,12/31/1992,,"Flows NW to South Prairie Creek, 1.5 km (0.9 mi) E of the communtiy of South Prairie.",
1528170,Williams Creek,Stream,WA,53,Ferry,19,48.8135122,-118.2566711,765,2510,Bulldog Mountain,9/10/1979,,Heads on the NE slope of Bulldog Mountain and flows NE to North Fork Boulder Creek 5.3 km (3.3 mi) SW of Dulwich.,
1528209,Winchester Creek,Stream,WA,53,Whatcom,73,48.968183,-121.6059727,834,2736,Mount Sefrit,9/10/1979,,Heads on the N slope of Winchester Mountain and flows E to West Fork Silesia Creek 16 miles NE of Mount Baker.,
1528267,Wishbone Glacier (historical),Glacier,WA,53,Skamania,59,46.2117768,-122.1978747,1875,6152,Mount Saint Helens,9/10/1979,8/30/2011,,Destroyed by the eruption in May 1980.
1528289,Wonder Mountain,Summit,WA,53,Mason,45,47.502589,-123.440168,1317,4321,Mount Olson,12/31/1992,,7.9 km (4.9 mi) W of Lake Cushman.,
1528299,Woodpile Creek,Stream,WA,53,Okanogan,47,48.7162591,-119.8239655,1318,4324,Coxit Mountain,9/10/1979,,"Heads on the E slope of Deer ridge, flows SW to Sinlahekin Creek, 4.8 km (3 mi) N of Cougar Mountain and 9.7 km (6 mi) NE of Tiffany Mountain.",
1528351,Yaksum Canyon,Valley,WA,53,Chelan,7,47.4970686,-120.4714682,297,974,Monitor,12/31/1992,,"Trends N to Mission Creek Valley, 4 km (2.5 mi) WNW of Monitor.",
1528383,Dragontail Peak,Summit,WA,53,Chelan,7,47.4787301,-120.833421,2685,8809,Enchantment Lakes,9/10/1979,,"In the Stuart Range of the Wenatchee Mountains, 40 km (25 mi) WNW of Wenatchee.","Named on September 25, 1955, by Lex Maxwell, Bob McCall, and Bill Prater, while climbing a nearby peak.  The rock formations on the SW ridge resemble the tail of a dragon."
1528384,North Spectacle Butte,Summit,WA,53,Chelan,7,48.1331852,-120.7678766,2460,8071,Holden,9/10/1979,1/30/2009,"Located in the Cascade Range, one of the Spectacle Buttes, 7.2 k (4.5 mi) south of Holden.",
1528385,South Spectacle Butte,Summit,WA,53,Chelan,7,48.1269444,-120.7586111,2411,7910,Holden,9/10/1979,1/30/2009,"Located in the Cascade Range, one of the Spectacle Buttes, 8 km (5 mi) south of Holden.",
1528394,Dirtyface Mountain,Summit,WA,53,Chelan,7,47.8555888,-120.7992697,1820,5971,Lake Wenatchee,12/31/1992,2/6/2012,"The variant name ""Dirty Face Mountain"" was entered in error from the mapping center field reports.","Named after an early settler, J.S. Barnard, who lived at the foot of the mountain and always had a dirty face from working hard."
1528397,Castle Rock,Pillar,WA,53,Chelan,7,47.5995651,-120.7117555,546,1791,Leavenworth,12/31/1992,,"In Tumwater Canyon on the E side of the Wenatchee River, 4 km (2.5 mi) W of Leavenworth.",
